Id,ActivityHour,TotalIntensity,AverageIntensity,Hour,Day_of_week
2873212765,2016-04-30 11:00:00,25,0.416667,11,Saturday
2873212765,2016-04-30 12:00:00,21,0.35,12,Saturday
2873212765,2016-04-30 13:00:00,11,0.183333,13,Saturday
2873212765,2016-04-30 14:00:00,8,0.133333,14,Saturday
2873212765,2016-04-30 15:00:00,16,0.266667,15,Saturday
2873212765,2016-04-30 16:00:00,8,0.133333,16,Saturday
2873212765,2016-04-30 17:00:00,20,0.333333,17,Saturday
2873212765,2016-04-30 18:00:00,26,0.433333,18,Saturday
2873212765,2016-04-30 19:00:00,56,0.933333,19,Saturday
2873212765,2016-04-30 20:00:00,33,0.55,20,Saturday
2873212765,2016-04-30 21:00:00,3,0.05,21,Saturday
2873212765,2016-05-01 08:00:00,16,0.266667,8,Sunday
2873212765,2016-05-01 09:00:00,20,0.333333,9,Sunday
2873212765,2016-05-01 10:00:00,44,0.733333,10,Sunday
2873212765,2016-05-01 11:00:00,26,0.433333,11,Sunday
2873212765,2016-05-01 12:00:00,34,0.566667,12,Sunday
2873212765,2016-05-01 13:00:00,10,0.166667,13,Sunday
2873212765,2016-05-01 14:00:00,15,0.25,14,Sunday
2873212765,2016-05-01 15:00:00,11,0.183333,15,Sunday
2873212765,2016-05-01 16:00:00,5,0.083333,16,Sunday
2873212765,2016-05-01 17:00:00,18,0.3,17,Sunday
2873212765,2016-05-01 18:00:00,15,0.25,18,Sunday
2873212765,2016-05-01 19:00:00,21,0.35,19,Sunday
2873212765,2016-05-01 20:00:00,15,0.25,20,Sunday
2873212765,2016-05-01 21:00:00,3,0.05,21,Sunday
2873212765,2016-05-02 05:00:00,17,0.283333,5,Monday
2873212765,2016-05-02 06:00:00,9,0.15,6,Monday
2873212765,2016-05-02 07:00:00,31,0.516667,7,Monday
2873212765,2016-05-02 08:00:00,33,0.55,8,Monday
2873212765,2016-05-02 09:00:00,42,0.7,9,Monday
2873212765,2016-05-02 10:00:00,25,0.416667,10,Monday
2873212765,2016-05-02 11:00:00,11,0.183333,11,Monday
2873212765,2016-05-02 12:00:00,52,0.866667,12,Monday
2873212765,2016-05-02 13:00:00,29,0.483333,13,Monday
2873212765,2016-05-02 14:00:00,7,0.116667,14,Monday
2873212765,2016-05-02 15:00:00,11,0.183333,15,Monday
2873212765,2016-05-02 16:00:00,24,0.4,16,Monday
2873212765,2016-05-02 17:00:00,20,0.333333,17,Monday
2873212765,2016-05-02 18:00:00,13,0.216667,18,Monday
2873212765,2016-05-02 19:00:00,9,0.15,19,Monday
2873212765,2016-05-02 20:00:00,9,0.15,20,Monday
2873212765,2016-05-02 21:00:00,6,0.1,21,Monday
2873212765,2016-05-03 05:00:00,19,0.316667,5,Tuesday
2873212765,2016-05-03 06:00:00,7,0.116667,6,Tuesday
2873212765,2016-05-03 07:00:00,19,0.316667,7,Tuesday
2873212765,2016-05-03 08:00:00,43,0.716667,8,Tuesday
2873212765,2016-05-03 09:00:00,48,0.8,9,Tuesday
2873212765,2016-05-03 10:00:00,32,0.533333,10,Tuesday
2873212765,2016-05-03 11:00:00,14,0.233333,11,Tuesday
2873212765,2016-05-03 12:00:00,43,0.716667,12,Tuesday
2873212765,2016-05-03 13:00:00,35,0.583333,13,Tuesday
2873212765,2016-05-03 14:00:00,7,0.116667,14,Tuesday
2873212765,2016-05-03 15:00:00,5,0.083333,15,Tuesday
2873212765,2016-05-03 16:00:00,13,0.216667,16,Tuesday
2873212765,2016-05-03 17:00:00,24,0.4,17,Tuesday
2873212765,2016-05-03 18:00:00,38,0.633333,18,Tuesday
2873212765,2016-05-03 19:00:00,10,0.166667,19,Tuesday
2873212765,2016-05-03 20:00:00,7,0.116667,20,Tuesday
2873212765,2016-05-03 21:00:00,14,0.233333,21,Tuesday
2873212765,2016-05-04 05:00:00,21,0.35,5,Wednesday
2873212765,2016-05-04 06:00:00,11,0.183333,6,Wednesday
2873212765,2016-05-04 07:00:00,26,0.433333,7,Wednesday
2873212765,2016-05-04 08:00:00,28,0.466667,8,Wednesday
2873212765,2016-05-04 09:00:00,46,0.766667,9,Wednesday
2873212765,2016-05-04 10:00:00,41,0.683333,10,Wednesday
2873212765,2016-05-04 11:00:00,24,0.4,11,Wednesday
2873212765,2016-05-04 12:00:00,38,0.633333,12,Wednesday
2873212765,2016-05-04 13:00:00,24,0.4,13,Wednesday
2873212765,2016-05-04 14:00:00,15,0.25,14,Wednesday
2873212765,2016-05-04 15:00:00,14,0.233333,15,Wednesday
2873212765,2016-05-04 16:00:00,28,0.466667,16,Wednesday
2873212765,2016-05-04 17:00:00,46,0.766667,17,Wednesday
2873212765,2016-05-04 18:00:00,4,0.066667,18,Wednesday
2873212765,2016-05-04 19:00:00,20,0.333333,19,Wednesday
2873212765,2016-05-04 20:00:00,9,0.15,20,Wednesday
2873212765,2016-05-04 21:00:00,8,0.133333,21,Wednesday
2873212765,2016-05-04 22:00:00,17,0.283333,22,Wednesday
2873212765,2016-05-05 06:00:00,14,0.233333,6,Thursday
2873212765,2016-05-05 07:00:00,41,0.683333,7,Thursday
2873212765,2016-05-05 08:00:00,40,0.666667,8,Thursday
2873212765,2016-05-05 09:00:00,53,0.883333,9,Thursday
2873212765,2016-05-05 10:00:00,56,0.933333,10,Thursday
2873212765,2016-05-05 11:00:00,9,0.15,11,Thursday
2873212765,2016-05-05 12:00:00,20,0.333333,12,Thursday
2873212765,2016-05-05 13:00:00,27,0.45,13,Thursday
2873212765,2016-05-05 14:00:00,20,0.333333,14,Thursday
2873212765,2016-05-05 15:00:00,46,0.766667,15,Thursday
2873212765,2016-05-05 16:00:00,28,0.466667,16,Thursday
2873212765,2016-05-05 17:00:00,3,0.05,17,Thursday
2873212765,2016-05-05 18:00:00,8,0.133333,18,Thursday
2873212765,2016-05-05 19:00:00,16,0.266667,19,Thursday
2873212765,2016-05-05 20:00:00,1,0.016667,20,Thursday
2873212765,2016-05-05 21:00:00,14,0.233333,21,Thursday
2873212765,2016-05-06 05:00:00,23,0.383333,5,Friday
2873212765,2016-05-06 06:00:00,15,0.25,6,Friday
2873212765,2016-05-06 07:00:00,24,0.4,7,Friday
2873212765,2016-05-06 08:00:00,33,0.55,8,Friday
2873212765,2016-05-06 09:00:00,45,0.75,9,Friday
2873212765,2016-05-06 10:00:00,41,0.683333,10,Friday
2873212765,2016-05-06 11:00:00,18,0.3,11,Friday
2873212765,2016-05-06 12:00:00,33,0.55,12,Friday
2873212765,2016-05-06 13:00:00,32,0.533333,13,Friday
2873212765,2016-05-06 14:00:00,5,0.083333,14,Friday
2873212765,2016-05-06 15:00:00,18,0.3,15,Friday
2873212765,2016-05-06 16:00:00,31,0.516667,16,Friday
2873212765,2016-05-06 17:00:00,20,0.333333,17,Friday
2873212765,2016-05-06 18:00:00,9,0.15,18,Friday
2873212765,2016-05-06 19:00:00,12,0.2,19,Friday
2873212765,2016-05-06 20:00:00,7,0.116667,20,Friday
2873212765,2016-05-06 21:00:00,1,0.016667,21,Friday
2873212765,2016-05-06 22:00:00,2,0.033333,22,Friday
2873212765,2016-05-06 23:00:00,11,0.183333,23,Friday
2873212765,2016-05-07 07:00:00,81,1.35,7,Saturday
2873212765,2016-05-07 08:00:00,131,2.183333,8,Saturday
2873212765,2016-05-07 09:00:00,72,1.2,9,Saturday
2873212765,2016-05-07 21:00:00,9,0.15,21,Saturday
2873212765,2016-05-07 22:00:00,4,0.066667,22,Saturday
2873212765,2016-05-07 23:00:00,2,0.033333,23,Saturday
2873212765,2016-05-08 00:00:00,1,0.016667,0,Sunday
2873212765,2016-05-08 07:00:00,93,1.55,7,Sunday
2873212765,2016-05-08 08:00:00,90,1.5,8,Sunday
2873212765,2016-05-08 09:00:00,42,0.7,9,Sunday
2873212765,2016-05-08 10:00:00,43,0.716667,10,Sunday
2873212765,2016-05-08 11:00:00,29,0.483333,11,Sunday
2873212765,2016-05-08 12:00:00,24,0.4,12,Sunday
2873212765,2016-05-08 13:00:00,15,0.25,13,Sunday
2873212765,2016-05-08 14:00:00,19,0.316667,14,Sunday
2873212765,2016-05-08 15:00:00,4,0.066667,15,Sunday
2873212765,2016-05-08 16:00:00,30,0.5,16,Sunday
2873212765,2016-05-08 17:00:00,33,0.55,17,Sunday
2873212765,2016-05-08 18:00:00,25,0.416667,18,Sunday
2873212765,2016-05-08 19:00:00,4,0.066667,19,Sunday
2873212765,2016-05-08 21:00:00,12,0.2,21,Sunday
2873212765,2016-05-09 05:00:00,15,0.25,5,Monday
2873212765,2016-05-09 06:00:00,7,0.116667,6,Monday
2873212765,2016-05-09 07:00:00,24,0.4,7,Monday
2873212765,2016-05-09 08:00:00,33,0.55,8,Monday
2873212765,2016-05-09 09:00:00,41,0.683333,9,Monday
2873212765,2016-05-09 10:00:00,39,0.65,10,Monday
2873212765,2016-05-09 11:00:00,13,0.216667,11,Monday
2873212765,2016-05-09 12:00:00,41,0.683333,12,Monday
2873212765,2016-05-09 13:00:00,34,0.566667,13,Monday
2873212765,2016-05-09 14:00:00,9,0.15,14,Monday
2873212765,2016-05-09 15:00:00,13,0.216667,15,Monday
2873212765,2016-05-09 16:00:00,29,0.483333,16,Monday
2873212765,2016-05-09 17:00:00,20,0.333333,17,Monday
2873212765,2016-05-09 18:00:00,10,0.166667,18,Monday
2873212765,2016-05-09 19:00:00,11,0.183333,19,Monday
2873212765,2016-05-09 20:00:00,2,0.033333,20,Monday
2873212765,2016-05-09 21:00:00,4,0.066667,21,Monday
2873212765,2016-05-10 05:00:00,21,0.35,5,Tuesday
2873212765,2016-05-10 06:00:00,11,0.183333,6,Tuesday
2873212765,2016-05-10 07:00:00,25,0.416667,7,Tuesday
2873212765,2016-05-10 08:00:00,35,0.583333,8,Tuesday
2873212765,2016-05-10 09:00:00,42,0.7,9,Tuesday
2873212765,2016-05-10 10:00:00,38,0.633333,10,Tuesday
2873212765,2016-05-10 11:00:00,7,0.116667,11,Tuesday
2873212765,2016-05-10 12:00:00,48,0.8,12,Tuesday
2873212765,2016-05-10 13:00:00,33,0.55,13,Tuesday
2873212765,2016-05-10 14:00:00,8,0.133333,14,Tuesday
2873212765,2016-05-10 15:00:00,5,0.083333,15,Tuesday
2873212765,2016-05-10 16:00:00,19,0.316667,16,Tuesday
2873212765,2016-05-10 17:00:00,15,0.25,17,Tuesday
2873212765,2016-05-10 18:00:00,29,0.483333,18,Tuesday
2873212765,2016-05-10 19:00:00,17,0.283333,19,Tuesday
2873212765,2016-05-10 20:00:00,8,0.133333,20,Tuesday
2873212765,2016-05-10 21:00:00,12,0.2,21,Tuesday
2873212765,2016-05-11 05:00:00,27,0.45,5,Wednesday
2873212765,2016-05-11 06:00:00,4,0.066667,6,Wednesday
2873212765,2016-05-11 07:00:00,15,0.25,7,Wednesday
2873212765,2016-05-11 08:00:00,28,0.466667,8,Wednesday
2873212765,2016-05-11 09:00:00,42,0.7,9,Wednesday
2873212765,2016-05-11 10:00:00,33,0.55,10,Wednesday
2873212765,2016-05-11 11:00:00,18,0.3,11,Wednesday
2873212765,2016-05-11 12:00:00,30,0.5,12,Wednesday
2873212765,2016-05-11 13:00:00,22,0.366667,13,Wednesday
2873212765,2016-05-11 14:00:00,3,0.05,14,Wednesday
2873212765,2016-05-11 15:00:00,18,0.3,15,Wednesday
2873212765,2016-05-11 16:00:00,17,0.283333,16,Wednesday
2873212765,2016-05-11 17:00:00,18,0.3,17,Wednesday
2873212765,2016-05-11 18:00:00,27,0.45,18,Wednesday
2873212765,2016-05-11 19:00:00,1,0.016667,19,Wednesday
2873212765,2016-05-11 20:00:00,8,0.133333,20,Wednesday
2873212765,2016-05-11 22:00:00,8,0.133333,22,Wednesday
